,Unnamed: 0.1,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
7,607.0,780,tt0120679,movie,Frida,Frida,0,2002,\N,123,"Biography,Drama,Romance",frida,2002-10-25,Frida,12000000.0,25885000.0,56131239.0,Miramax,R,Drama,1,7.3,93954.0,,The request failed: Google returned a response with code 500
8,608.0,1728,tt0293815,movie,Friday After Next,Friday After Next,0,2002,\N,85,"Comedy,Drama",friday after next,2002-11-22,Friday After Next,10000000.0,33253609.0,33526835.0,New Line,R,Comedy,1,5.8,29398.0,,The request failed: Google returned a response with code 500
9,609.0,4940,tt0758745,tvSeries,Friday Night Lights,Friday Night Lights,0,2006,2011,44,"Drama,Sport",friday night lights,2004-10-08,Friday Night Lights,30000000.0,61255921.0,61950770.0,Universal,PG-13,Drama,1,8.7,70906.0,7.4,
10,610.0,2840,tt0436331,movie,Friends with Money,Friends with Money,0,2006,\N,88,"Comedy,Drama,Romance",friends with money,2006-04-07,Friends with Money,6500000.0,13368437.0,18110152.0,Sony Pictures Classics,R,Comedy,1,5.8,31807.0,6.1923076923076925,
13,613.0,5921,tt0978759,movie,Frozen River,Frozen River,0,2008,\N,97,"Crime,Drama",frozen river,2008-08-01,Frozen River,1000000.0,2511476.0,6030129.0,Sony Pictures Classics,R,Drama,1,7.1,26236.0,18.903846153846157,
14,614.0,18985,tt2334649,movie,Fruitvale Station,Fruitvale Station,0,2013,\N,85,"Biography,Crime,Drama",fruitvale station,2013-07-12,Fruitvale Station,900000.0,16098998.0,17549645.0,Weinstein Co.,R,Drama,1,7.5,84822.0,3.942307692307693,
15,615.0,1699,tt0290212,movie,Full Frontal,Full Frontal,0,2002,\N,101,"Comedy,Romance",full frontal,2002-08-02,Full Frontal,2000000.0,2512846.0,3438804.0,Miramax,R,Comedy,1,4.7,11234.0,,The request failed: Google returned a response with code 500
16,616.0,14510,tt1663143,movie,Fun Size,Fun Size,0,2012,\N,86,"Adventure,Comedy",fun size,2012-10-26,Fun Size,14000000.0,9409538.0,11166615.0,Paramount Pictures,PG-13,Comedy,1,5.4,15034.0,11.76923076923077,
17,617.0,8800,tt1201167,movie,Funny People,Funny People,0,2009,\N,146,"Comedy,Drama",funny people,2009-07-31,Funny People,72500000.0,51855045.0,71880305.0,Universal,R,Comedy,1,6.3,122745.0,13.76923076923077,
18,618.0,3241,tt0492389,movie,Furry Vengeance,Furry Vengeance,0,2010,\N,92,"Comedy,Family",furry vengeance,2010-04-30,Furry Vengeance,35000000.0,17630465.0,39340177.0,Summit Entertainment,PG,Adventure,1,3.9,17988.0,5.480769230769231,
19,619.0,20475,tt2713180,movie,Fury,Fury,0,2014,\N,134,"Action,Drama,War",fury,2014-10-17,Fury,80000000.0,85817906.0,210315681.0,Sony Pictures,R,Drama,1,7.6,528719.0,33.88461538461539,
20,620.0,2841,tt0436339,movie,G-Force,G-Force,0,2009,\N,88,"Action,Adventure,Comedy",gforce,2009-07-24,G-Force,150000000.0,119436770.0,292817841.0,Walt Disney,PG,Adventure,1,5.1,49071.0,15.942307692307692,
21,621.0,13866,tt1583421,movie,G.I. Joe: Retaliation,G.I. Joe: Retaliation,0,2013,\N,110,"Action,Adventure,Sci-Fi",gi joe retaliation,2013-03-27,G.I. Joe: Retaliation,140000000.0,122523060.0,375740705.0,Paramount Pictures,PG-13,Action,1,5.7,185948.0,14.653846153846152,
22,622.0,20421,tt2704998,movie,Game Night,Game Night,0,2018,\N,100,"Action,Adventure,Comedy",game night,2018-02-23,Game Night,37000000.0,69001013.0,117201013.0,Warner Bros.,R,Comedy,1,6.9,250372.0,22.75,
23,623.0,6500,tt1034032,movie,Gamer,Gamer,0,2009,\N,95,"Action,Sci-Fi,Thriller",gamer,2009-09-04,Gamer,50000000.0,20534907.0,42002029.0,Lionsgate,R,Action,1,5.7,138511.0,51.03846153846154,
24,624.0,1245,tt0217505,movie,Gangs of New York,Gangs of New York,0,2002,\N,167,"Crime,Drama",gangs of new york,2002-12-20,Gangs of New York,97000000.0,77730500.0,183124621.0,Miramax,R,Drama,1,7.5,464103.0,,The request failed: Google returned a response with code 500
25,625.0,10486,tt1321870,movie,Gangster Squad,Gangster Squad,0,2013,\N,113,"Action,Crime,Drama",gangster squad,2013-01-11,Gangster Squad,60000000.0,46000903.0,104100903.0,Warner Bros.,R,Drama,1,6.7,220901.0,5.730769230769231,
26,626.0,2022,tt0333766,movie,Garden State,Garden State,0,2004,\N,102,"Comedy,Drama,Romance",garden state,2004-07-28,Garden State,2500000.0,26782316.0,36028802.0,Fox Searchlight,R,Drama,1,7.4,221566.0,32.93333333333333,
27,627.0,2977,tt0455499,movie,Garfield: A Tail of Two Kitties,Garfield: A Tale of Two Kitties,0,2006,\N,82,"Adventure,Comedy,Family",garfield a tail of two kitties,2006-06-16,Garfield: A Tail of Two Kitties,60000000.0,28426747.0,147985373.0,20th Century Fox,PG,Adventure,1,5.0,46039.0,11.673076923076923,
28,628.0,2154,tt0356634,movie,Garfield: The Movie,Garfield: The Movie,0,2004,\N,80,"Adventure,Comedy,Family",garfield the movie,2004-06-11,Garfield: The Movie,50000000.0,75367693.0,208094550.0,20th Century Fox,PG,Adventure,1,5.0,91890.0,23.73913043478261,
29,629.0,14820,tt1703957,movie,Genius,Genius,0,2016,\N,104,"Biography,Drama",genius,2016-06-10,Genius,17000000.0,1361045.0,6942889.0,Roadside Attractions,PG-13,Drama,1,6.5,20896.0,88.4423076923077,
30,630.0,8291,tt1161418,movie,Gentlemen Broncos,Gentlemen Broncos,0,2009,\N,89,"Adventure,Comedy,Sci-Fi",gentlemen broncos,2009-10-30,Gentlemen Broncos,9500000.0,115155.0,119955.0,Fox Searchlight,PG-13,Comedy,1,6.1,12143.0,12.23076923076923,
31,631.0,5104,tt0791304,movie,Georgia Rule,Georgia Rule,0,2007,\N,113,"Comedy,Drama",georgia rule,2007-05-11,Georgia Rule,20000000.0,18882880.0,20819601.0,Universal,R,Drama,1,5.9,26140.0,6.923076923076923,
32,632.0,16489,tt1981128,movie,Geostorm,Geostorm,0,2017,\N,109,"Action,Sci-Fi,Thriller",geostorm,2017-10-20,Geostorm,100000000.0,33700160.0,220800160.0,Warner Bros.,PG-13,Action,1,5.3,115373.0,4.423076923076923,
33,633.0,1805,tt0302674,movie,Gerry,Gerry,0,2002,\N,103,"Adventure,Drama,Mystery",gerry,2003-02-14,Gerry,7000000.0,254683.0,719699.0,ThinkFilm,R,Drama,1,6.0,19497.0,,The request failed: Google returned a response with code 500
34,634.0,19878,tt2561572,movie,Get Hard,Get Hard,0,2015,\N,100,"Comedy,Crime",get hard,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,Warner Bros.,R,Comedy,1,6.0,144498.0,22.403846153846157,
35,635.0,9148,tt1226229,movie,Get Him to the Greek,Get Him to the Greek,0,2010,\N,109,"Comedy,Music",get him to the greek,2010-06-04,Get Him to the Greek,40000000.0,61153526.0,91455875.0,Universal,R,Comedy,1,6.3,184154.0,4.519230769230769,
36,636.0,26718,tt5052448,movie,Get Out,Get Out,0,2017,\N,104,"Horror,Mystery,Thriller",get out,2017-02-24,Get Out,5000000.0,176040665.0,255363701.0,Universal,R,Horror,1,7.8,669549.0,40.15384615384615,
37,637.0,2786,tt0430308,movie,Get Rich or Die Tryin',Get Rich or Die Tryin',0,2005,\N,117,"Biography,Crime,Drama",get rich or die tryin,2005-11-09,Get Rich or Die Tryin',40000000.0,30981850.0,46666955.0,Paramount Pictures,R,Drama,1,5.4,49301.0,7.653846153846154,
38,638.0,2750,tt0425061,movie,Get Smart,Get Smart,0,2008,\N,110,"Action,Adventure,Comedy",get smart,2008-06-20,Get Smart,80000000.0,130319208.0,226739416.0,Warner Bros.,PG-13,Comedy,1,6.5,225715.0,11.346153846153848,
39,639.0,19649,tt2473602,movie,Get on Up,Get on Up,0,2014,\N,139,"Biography,Drama,Music",get on up,2014-08-01,Get on Up,30000000.0,30569935.0,33339868.0,Universal,PG-13,Drama,1,6.9,25763.0,29.903846153846157,
40,640.0,1482,tt0259324,movie,Ghost Rider,Ghost Rider,0,2007,\N,110,"Action,Fantasy,Thriller",ghost rider,2007-02-16,Ghost Rider,120000000.0,115802596.0,229545589.0,Sony Pictures,PG-13,Action,1,5.3,248614.0,14.134615384615383,
41,641.0,6996,tt1071875,movie,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,0,2011,\N,96,"Action,Fantasy,Thriller",ghost rider spirit of vengeance,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000.0,51774002.0,149217355.0,Sony Pictures,PG-13,Action,1,4.3,124560.0,7.769230769230769,
42,642.0,1686,tt0288477,movie,Ghost Ship,Ghost Ship,0,2002,\N,91,"Horror,Mystery,Thriller",ghost ship,2002-10-25,Ghost Ship,20000000.0,30113491.0,68349884.0,Warner Bros.,R,Horror,1,5.6,107495.0,,The request failed: Google returned a response with code 500
44,644.0,9058,tt1219827,movie,Ghost in the Shell,Ghost in the Shell,0,2017,\N,107,"Action,Crime,Drama",ghost in the shell,2017-03-31,Ghost in the Shell,110000000.0,40563557.0,167918847.0,Paramount Pictures,PG-13,Action,1,6.3,224401.0,8.326923076923077,
45,645.0,2031,tt0335119,movie,Girl with a Pearl Earring,Girl with a Pearl Earring,0,2003,\N,100,"Biography,Drama,Romance",girl with a pearl earring,2003-12-12,Girl with a Pearl Earring,12000000.0,11634362.0,43274797.0,Lionsgate,PG-13,Drama,1,6.9,81524.0,,The request failed: Google returned a response with code 500
46,646.0,23652,tt3564472,movie,Girls Trip,Girls Trip,0,2017,\N,122,"Adventure,Comedy,Drama",girls trip,2017-07-21,Girls Trip,28000000.0,115108515.0,140886353.0,Universal,R,Comedy,1,6.2,39847.0,4.384615384615385,
47,647.0,2438,tt0385726,movie,Glory Road,Glory Road,0,2006,\N,118,"Biography,Drama,Sport",glory road,2006-01-13,Glory Road,30000000.0,42647449.0,42799060.0,Walt Disney,PG,Drama,1,7.2,48133.0,6.057692307692308,
48,648.0,17553,tt2133584,tvEpisode,Gnomeo and Juliet,Gnomeo and Juliet,0,2011,\N,\N,Talk-Show,gnomeo and juliet,2011-02-11,Gnomeo and Juliet,36000000.0,99967670.0,193737977.0,Walt Disney,G,Comedy,1,7.0,13.0,4.903846153846154,
49,649.0,2378,tt0380389,movie,Goal! The Dream Begins,Goal!,0,2005,\N,118,"Drama,Romance,Sport",goal the dream begins,2006-05-12,Goal! The Dream Begins,33000000.0,4283255.0,27610873.0,Walt Disney,PG,Drama,1,6.7,65351.0,12.538461538461538,
50,650.0,1599,tt0279111,movie,Gods and Generals,Gods and Generals,0,2003,\N,219,"Biography,Drama,History",gods and generals,2003-02-21,Gods and Generals,55000000.0,12882934.0,12923936.0,Warner Bros.,PG-13,Drama,1,6.2,16995.0,,The request failed: Google returned a response with code 500
51,651.0,19429,tt2404233,movie,Gods of Egypt,Gods of Egypt,0,2016,\N,127,"Action,Adventure,Drama",gods of egypt,2016-02-26,Gods of Egypt,140000000.0,31153464.0,138587563.0,Lionsgate,PG-13,Adventure,1,5.4,123368.0,4.980769230769231,
52,652.0,19899,tt2568862,movie,Going in Style,Going in Style,0,2017,\N,96,"Comedy,Crime",going in style,2017-04-07,Going in Style,24000000.0,45018541.0,78673103.0,Warner Bros.,PG-13,Comedy,1,6.6,89918.0,3.0384615384615383,
54,654.0,2842,tt0436364,movie,Good,Good,0,2008,\N,92,"Drama,Romance,War",good,2008-12-31,Good,16000000.0,31631.0,31631.0,ThinkFilm,R,Drama,1,6.1,7703.0,82.6923076923077,
55,655.0,12342,tt14578180,video,Good Boy!,Good Boy!,1,2016,\N,\N,Adult,good boy,2003-10-10,Good Boy!,17000000.0,37667746.0,45312217.0,MGM,PG,Adventure,1,,,,The request failed: Google returned a response with code 500
56,656.0,10587,tt13286652,tvSeries,"Good Night, and Good Luck","Good Night, and Good Luck",0,\N,\N,\N,Drama,good night and good luck,2005-10-07,"Good Night, and Good Luck",7000000.0,31501218.0,56586901.0,Warner Independent,PG,Drama,1,,,16.423076923076923,
57,657.0,2865,tt0438859,movie,Goodbye Bafana,Goodbye Bafana,0,2007,\N,118,"Biography,Drama,History",goodbye bafana,2007-12-14,Goodbye Bafana,30000000.0,0.0,2717302.0,Paramount Vantage,,Drama,1,7.1,12172.0,26.384615384615383,
58,658.0,6746,tt1051904,movie,Goosebumps,Goosebumps,0,2015,\N,103,"Adventure,Comedy,Fantasy",goosebumps,2015-10-16,Goosebumps,58000000.0,80069458.0,158905324.0,Sony Pictures,PG,Horror,1,6.3,94070.0,11.48076923076923,
59,659.0,27999,tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0,2018,\N,90,"Adventure,Comedy,Fantasy",goosebumps  haunted halloween,2018-10-12,Goosebumps 2: Haunted Halloween,35000000.0,28804812.0,39904812.0,Sony Pictures,PG,Horror,1,5.6,23241.0,4.288461538461538,
60,660.0,1614,tt0280707,movie,Gosford Park,Gosford Park,0,2001,\N,137,"Comedy,Drama,Mystery",gosford park,2001-12-26,Gosford Park,18000000.0,41300105.0,41300105.0,USA Films,R,Comedy,1,7.2,92236.0,,The request failed: Google returned a response with code 500
61,661.0,2110,tt0348836,movie,Gothika,Gothika,0,2003,\N,98,"Horror,Mystery,Thriller",gothika,2003-11-21,Gothika,40000000.0,59588068.0,141484812.0,Warner Bros.,R,Horror,1,5.8,117529.0,,The request failed: Google returned a response with code 500
62,662.0,15372,tt1801552,movie,Gotti,Gotti,0,2018,\N,112,"Biography,Crime,Drama",gotti,2018-06-15,Gotti,10000000.0,4286367.0,6089100.0,Vertical Entertainment,R,Drama,1,4.8,16694.0,26.807692307692307,
63,663.0,9063,tt1220213,movie,Grace,Grace,0,2009,\N,85,"Drama,Horror,Thriller",grace,2009-08-14,Grace,5000000.0,8297.0,8297.0,Anchor Bay Entertai…,R,Horror,1,5.2,8180.0,68.51923076923077,
64,664.0,19062,tt2349460,movie,Grace Unplugged,Grace Unplugged,0,2013,\N,102,"Drama,Music",grace unplugged,2013-10-04,Grace Unplugged,1700000.0,2507159.0,2507159.0,Roadside Attractions,PG,Drama,1,6.0,3589.0,3.730769230769231,
65,665.0,2881,tt0441007,movie,Gracie,Gracie,0,2007,\N,95,"Biography,Drama,Sport",gracie,2007-06-01,Gracie,9000000.0,2956339.0,3922043.0,Picturehouse,PG-13,Drama,1,6.2,4303.0,48.26923076923077,
66,666.0,8857,tt1205489,movie,Gran Torino,Gran Torino,0,2008,\N,116,Drama,gran torino,2008-12-12,Gran Torino,25000000.0,148095302.0,274543085.0,Warner Bros.,R,Drama,1,8.1,802097.0,8.75,
67,667.0,2056,tt0338075,movie,Grand Theft Parsons,Grand Theft Parsons,0,2003,\N,88,"Adventure,Comedy,Drama",grand theft parsons,2004-06-18,Grand Theft Parsons,1200000.0,0.0,0.0,Swipe Films,PG-13,Drama,1,6.0,3695.0,19.5,
69,669.0,21952,tt2950418,movie,Greater,Greater,0,2016,\N,130,"Biography,Family,Sport",greater,2016-08-26,Greater,9000000.0,2000093.0,2000093.0,Hammond Entertainment,PG,Drama,1,7.3,7101.0,84.96153846153847,
70,670.0,24797,tt4062536,movie,Green Room,Green Room,0,2015,\N,95,"Crime,Drama,Horror",green room,2016-04-15,Green Room,5000000.0,3220371.0,3807503.0,A24,R,Horror,1,7.0,135887.0,57.96153846153846,
71,671.0,5777,tt0947810,movie,Green Zone,Green Zone,0,2010,\N,115,"Action,Drama,Thriller",green zone,2010-03-12,Green Zone,100000000.0,35497337.0,97523020.0,Universal,R,Drama,1,6.8,141466.0,6.365384615384615,
72,672.0,2715,tt0421206,movie,Gridiron Gang,Gridiron Gang,0,2006,\N,125,"Biography,Crime,Drama",gridiron gang,2006-09-15,Gridiron Gang,30000000.0,38432823.0,41457834.0,Sony Pictures,PG-13,Drama,1,7.1,79452.0,6.519230769230769,
73,673.0,3024,tt0462322,movie,Grindhouse,Grindhouse,0,2007,\N,191,"Action,Horror,Thriller",grindhouse,2007-04-06,Grindhouse,53000000.0,25031037.0,50187789.0,Weinstein/Dimension,R,Horror,1,7.5,189254.0,6.384615384615385,
74,674.0,11243,tt1375670,movie,Grown Ups,Grown Ups,0,2010,\N,102,Comedy,grown ups,2010-06-25,Grown Ups,75000000.0,162001186.0,272223430.0,Sony Pictures,PG-13,Comedy,1,6.0,267898.0,6.75,
75,675.0,18039,tt2191701,movie,Grown Ups 2,Grown Ups 2,0,2013,\N,101,Comedy,grown ups ,2013-07-12,Grown Ups 2,80000000.0,133668525.0,247023808.0,Sony Pictures,PG-13,Comedy,1,5.4,165202.0,7.3076923076923075,
76,676.0,14503,tt1661382,movie,Grudge Match,Grudge Match,0,2013,\N,113,"Comedy,Drama,Sport",grudge match,2013-12-25,Grudge Match,40000000.0,29807260.0,69807260.0,Warner Bros.,PG-13,Comedy,1,6.4,62289.0,5.538461538461538,
77,677.0,16705,tt2015381,movie,Guardians of the Galaxy,Guardians of the Galaxy,0,2014,\N,121,"Action,Adventure,Comedy",guardians of the galaxy,2014-08-01,Guardians of the Galaxy,170000000.0,333172112.0,771051335.0,Walt Disney,PG-13,Action,1,8.0,1249943.0,7.5576923076923075,
78,678.0,2307,tt0372237,movie,Guess Who,Guess Who,0,2005,\N,105,"Comedy,Romance",guess who,2005-03-25,Guess Who,35000000.0,68915888.0,102115888.0,Sony Pictures,PG-13,Comedy,1,5.9,44851.0,22.442307692307693,
79,679.0,10467,tt1320261,movie,Gulliver's Travels,Gulliver's Travels,0,2010,\N,85,"Adventure,Comedy,Family",gullivers travels,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0,20th Century Fox,PG,Adventure,1,4.9,72485.0,13.615384615384617,
80,680.0,14626,tt1677540,short,Gwoemul,Gwoemul,0,2010,\N,24,"Fantasy,Mystery,Short",gwoemul,2007-03-09,Gwoemul,12000000.0,2201923.0,92618117.0,Magnolia Pictures,R,Action,1,,,28.057692307692307,
81,681.0,17377,tt2119532,movie,Hacksaw Ridge,Hacksaw Ridge,0,2016,\N,139,"Biography,Drama,History",hacksaw ridge,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168940583.0,Lionsgate,R,Drama,1,8.1,573529.0,4.75,
82,682.0,3112,tt0475290,movie,"Hail, Caesar!","Hail, Caesar!",0,2016,\N,106,"Comedy,Drama,Mystery",hail caesar,2016-02-05,"Hail, Caesar!",22000000.0,30080225.0,64171419.0,Universal,PG-13,Comedy,1,6.3,141004.0,9.634615384615383,
83,683.0,3075,tt0468489,movie,Half Nelson,Half Nelson,0,2006,\N,106,Drama,half nelson,2006-08-11,Half Nelson,700000.0,2697938.0,4911725.0,ThinkFilm,R,Drama,1,7.1,90606.0,11.25,
84,684.0,1758,tt0297162,movie,Half Past Dead,Half Past Dead,0,2002,\N,98,"Action,Crime,Thriller",half past dead,2002-11-15,Half Past Dead,25000000.0,15567860.0,19233280.0,Sony Pictures,PG-13,Action,1,4.6,16510.0,,The request failed: Google returned a response with code 500
85,685.0,3160,tt0480687,movie,Hall Pass,Hall Pass,0,2011,\N,105,"Comedy,Romance",hall pass,2011-02-25,Hall Pass,68000000.0,45060734.0,87173475.0,Warner Bros.,R,Comedy,1,5.9,129669.0,6.634615384615385,
86,686.0,18451,tt22485786,movie,Halloween 2,Halloween 2,0,2009,\N,\N,Horror,halloween ,2009-08-28,Halloween 2,15000000.0,33392973.0,38512850.0,Weinstein/Dimension,R,Horror,1,5.2,63.0,13.096153846153848,
87,687.0,1258,tt0220506,movie,Halloween: Resurrection,Halloween: Resurrection,0,2002,\N,90,"Horror,Thriller",halloween resurrection,2002-07-12,Halloween: Resurrection,15000000.0,30259652.0,37659652.0,Miramax/Dimension,R,Horror,1,3.9,48411.0,,The request failed: Google returned a response with code 500
88,688.0,7477,tt1104733,movie,Hamlet 2,Hamlet 2,0,2008,\N,92,"Comedy,Music",hamlet ,2008-08-22,Hamlet 2,9000000.0,4886216.0,4934104.0,Focus Features,R,Comedy,1,6.3,17280.0,10.846153846153848,
89,689.0,2915,tt0448157,movie,Hancock,Hancock,0,2008,\N,92,"Action,Comedy,Drama",hancock,2008-07-01,Hancock,150000000.0,227946274.0,624234272.0,Sony Pictures,PG-13,Action,1,6.4,503676.0,11.826923076923077,
90,690.0,15278,tt1781827,movie,Hands of Stone,Hands of Stone,0,2016,\N,111,"Biography,Drama,Sport",hands of stone,2016-08-26,Hands of Stone,20000000.0,4712792.0,5032013.0,Weinstein Co.,R,Drama,1,6.6,17301.0,3.8846153846153846,
91,691.0,5980,tt0993842,movie,Hanna,Hanna,0,2011,\N,111,"Action,Adventure,Drama",hanna,2011-04-08,Hanna,30000000.0,40259119.0,65343694.0,Focus Features,PG-13,Drama,1,6.8,205010.0,69.03846153846153,
92,692.0,1215,tt0212985,movie,Hannibal,Hannibal,0,2001,\N,131,"Crime,Drama,Thriller",hannibal,2001-02-09,Hannibal,87000000.0,165092266.0,350100280.0,MGM,R,Horror,1,6.8,287637.0,,The request failed: Google returned a response with code 500
93,693.0,11964,tt1428538,movie,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,0,2013,\N,88,"Action,Fantasy,Horror",hansel  gretel witch hunters,2013-01-25,Hansel & Gretel: Witch Hunters,50000000.0,55703475.0,214949716.0,Paramount Pictures,R,Action,1,6.1,214151.0,4.1923076923076925,
94,694.0,1849,tt0308353,movie,Happily N'Ever After,Happily N'Ever After,0,2006,\N,75,"Adventure,Animation,Comedy",happily never after,2007-01-05,Happily N'Ever After,47000000.0,15849032.0,37923818.0,Lionsgate,PG,Adventure,1,4.5,11016.0,4.4423076923076925,
95,695.0,27337,tt5308322,movie,Happy Death Day,Happy Death Day,0,2017,\N,96,"Comedy,Horror,Mystery",happy death day,2017-10-13,Happy Death Day,5000000.0,55683845.0,125013000.0,Universal,PG-13,Horror,1,6.6,157922.0,3.5384615384615383,
96,696.0,2242,tt0366548,movie,Happy Feet,Happy Feet,0,2006,\N,108,"Adventure,Animation,Comedy",happy feet,2006-11-17,Happy Feet,85000000.0,198000317.0,385000317.0,Warner Bros.,PG,Adventure,1,6.4,196258.0,8.942307692307692,
98,698.0,2740,tt0424136,movie,Hard Candy,Hard Candy,0,2005,\N,104,"Drama,Thriller",hard candy,2006-04-14,Hard Candy,950000.0,1024640.0,8267066.0,Lionsgate,R,Horror,1,7.0,166358.0,24.384615384615383,
99,699.0,1080,tt0180734,movie,Hardball,Hard Ball,0,2001,\N,106,"Comedy,Drama,Sport",hardball,2001-09-14,Hardball,21000000.0,40222729.0,43728560.0,Paramount Pictures,PG-13,Drama,1,6.4,32979.0,,The request failed: Google returned a response with code 500
100,700.0,16064,tt1907639,movie,Hardflip,Hardflip,0,2012,\N,112,"Action,Drama",hardflip,2012-06-01,Hardflip,1000000.0,96734.0,96734.0,Rocky Mountain Pict…,PG-13,Drama,1,5.3,860.0,27.53846153846154,
101,701.0,2243,tt0366551,movie,Harold & Kumar Go to White Castle,Harold & Kumar Go to White Castle,0,2004,\N,88,"Adventure,Comedy",harold  kumar go to white castle,2004-07-30,Harold & Kumar Go to White Castle,9000000.0,18225165.0,18225165.0,New Line,R,Comedy,1,7.0,203366.0,9.533333333333331,
102,702.0,2003,tt0330373,movie,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,\N,157,"Adventure,Family,Fantasy",harry potter and the goblet of fire,2005-11-18,Harry Potter and the Goblet of Fire,150000000.0,290013036.0,896911078.0,Warner Bros.,PG-13,Adventure,1,7.7,663053.0,20.673076923076923,
103,703.0,2818,tt0433387,movie,Harsh Times,Harsh Times,0,2005,\N,116,"Action,Crime,Drama",harsh times,2006-11-10,Harsh Times,2000000.0,3337931.0,6225304.0,MGM,R,Drama,1,6.8,67860.0,8.98076923076923,
104,704.0,1425,tt0251114,movie,Hart's War,Hart's War,0,2002,\N,125,"Drama,War",harts war,2002-02-15,Hart's War,70000000.0,19076815.0,33076815.0,MGM,R,Drama,1,6.3,54704.0,,The request failed: Google returned a response with code 500
105,705.0,1369,tt0242508,movie,Harvard Man,Harvard Man,0,2001,\N,99,"Comedy,Crime,Drama",harvard man,2002-05-17,Harvard Man,5500000.0,56653.0,56653.0,,R,Drama,1,4.8,4538.0,,The request failed: Google returned a response with code 500
106,706.0,2725,tt0422401,movie,Hatchet,Hatchet,0,2006,\N,93,"Comedy,Horror,Thriller",hatchet,2007-09-07,Hatchet,1500000.0,175281.0,240396.0,Anchor Bay Entertai…,R,Horror,1,5.6,33034.0,36.17307692307692,
107,707.0,1962,tt0325537,movie,Head of State,Head of State,0,2003,\N,95,Comedy,head of state,2003-03-28,Head of State,35200000.0,37788228.0,38283765.0,Dreamworks SKG,PG-13,Comedy,1,5.5,20946.0,,The request failed: Google returned a response with code 500
108,708.0,30999,tt7158430,movie,Hearts Beat Loud,Hearts Beat Loud,0,2018,\N,97,"Comedy,Drama,Music",hearts beat loud,2018-06-08,Hearts Beat Loud,2000000.0,2386254.0,2420962.0,Gunpowder & Sky,PG-13,Drama,1,6.9,11539.0,4.25,
109,709.0,1434,tt0252501,movie,Hearts in Atlantis,Hearts in Atlantis,0,2001,\N,101,"Drama,Mystery",hearts in atlantis,2001-09-28,Hearts in Atlantis,31000000.0,24185781.0,30885781.0,Warner Bros.,PG-13,Drama,1,6.9,40446.0,,The request failed: Google returned a response with code 500
110,710.0,1435,tt0252503,movie,Heist,Heist,0,2001,\N,109,"Action,Crime,Drama",heist,2001-11-09,Heist,35000000.0,23483357.0,28906817.0,New Line,R,Action,1,6.5,38605.0,,The request failed: Google returned a response with code 500
111,711.0,16636,tt1999890,movie,Hell Fest,Hell Fest,0,2018,\N,89,"Horror,Thriller",hell fest,2018-09-28,Hell Fest,5500000.0,10751601.0,12527795.0,CBS Films,R,Horror,1,5.5,18950.0,3.269230769230769,
112,712.0,1019,tt0167190,movie,Hellboy,Hellboy,0,2004,\N,122,"Action,Adventure,Fantasy",hellboy,2004-04-02,Hellboy,60000000.0,59623958.0,99823958.0,Sony Pictures,PG-13,Action,1,6.8,344186.0,26.07692307692308,
113,713.0,2638,tt0411477,movie,Hellboy II: The Golden Army,Hellboy II: The Golden Army,0,2008,\N,120,"Action,Adventure,Fantasy",hellboy ii the golden army,2008-07-11,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063.0,Universal,PG-13,Action,1,7.0,282292.0,10.23076923076923,
114,714.0,12383,tt1460798,movie,Henry & Me,Henry & Me,0,2014,\N,67,"Animation,Family",henry  me,2014-08-18,Henry & Me,5000000.0,0.0,0.0,Distrib Films,PG,Adventure,1,6.0,211.0,20.28301886792453,
115,715.0,15343,tt1798709,movie,Her,Her,0,2013,\N,126,"Drama,Romance,Sci-Fi",her,2014-01-10,Her,23000000.0,25568251.0,48259031.0,Warner Bros.,R,Drama,1,8.0,651908.0,80.46153846153847,
116,716.0,766,tt0119282,movie,Hercules,Hercules,0,1997,\N,93,"Adventure,Animation,Comedy",hercules,2014-07-25,Hercules,100000000.0,72688614.0,243388614.0,Paramount Pictures,PG-13,Action,1,7.3,248385.0,33.0,
117,717.0,14405,tt1648179,movie,Here Comes the Boom,Here Comes the Boom,0,2012,\N,105,"Action,Comedy,Sport",here comes the boom,2012-10-12,Here Comes the Boom,42000000.0,45290318.0,73239258.0,Sony Pictures,PG,Comedy,1,6.4,94541.0,7.769230769230769,
118,718.0,32344,tt7784604,movie,Hereditary,Hereditary,0,2018,\N,127,"Drama,Horror,Mystery",hereditary,2018-06-08,Hereditary,10000000.0,44069456.0,70090779.0,A24,R,Horror,1,7.3,361104.0,8.403846153846153,
